run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR2762110	SAMEA4396941	ERX2775063	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762110/ERR2762110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762110/ERR2762110_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762110/BNA_AAFOSW_5_1_C7AD3ACXX.IND17_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762110/BNA_AAFOSW_5_2_C7AD3ACXX.IND17_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/000/ERR2762110	
ERR2762114	SAMEA4397051	ERX2775067	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/004/ERR2762114/ERR2762114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/004/ERR2762114/ERR2762114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762114/BNA_AAHOSW_6_1_C7ALHACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762114/BNA_AAHOSW_6_2_C7ALHACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/004/ERR2762114	
ERR2762123	SAMEA4397295	ERX2775076	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/003/ERR2762123/ERR2762123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/003/ERR2762123/ERR2762123_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762123/BNA_AAMOSW_7_1_C7ALHACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762123/BNA_AAMOSW_7_2_C7ALHACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/003/ERR2762123	
ERR2762124	SAMEA4397255	ERX2775077	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/004/ERR2762124/ERR2762124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/004/ERR2762124/ERR2762124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762124/BNA_AANOSW_2_1_C7BJ1ACXX.IND33_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762124/BNA_AANOSW_2_2_C7BJ1ACXX.IND33_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/004/ERR2762124	
ERR2762125	SAMEA4397255	ERX2775078	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762125/ERR2762125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762125/ERR2762125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762125/BNA_AANOSW_5_1_C7T4MACXX.IND33_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762125/BNA_AANOSW_5_2_C7T4MACXX.IND33_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/005/ERR2762125	
ERR2762126	SAMEA4397409	ERX2775079	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762126/ERR2762126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762126/ERR2762126_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762126/BNA_AAPOSW_5_1_C7AD3ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762126/BNA_AAPOSW_5_2_C7AD3ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/006/ERR2762126	
ERR2762136	SAMEA4397536	ERX2775089	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762136/ERR2762136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762136/ERR2762136_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762136/BNA_AAVOSW_3_1_C7T1BACXX.IND29_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762136/BNA_AAVOSW_3_2_C7T1BACXX.IND29_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/006/ERR2762136	
ERR2762140	SAMEA4397586	ERX2775093	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762140/ERR2762140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762140/ERR2762140_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762140/BNA_ABAOSW_1_1_C7BJ1ACXX.IND20_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762140/BNA_ABAOSW_1_2_C7BJ1ACXX.IND20_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/000/ERR2762140	
ERR2762141	SAMEA4397586	ERX2775094	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762141/ERR2762141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762141/ERR2762141_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762141/BNA_ABAOSW_5_1_C7T1BACXX.IND20_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762141/BNA_ABAOSW_5_2_C7T1BACXX.IND20_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/001/ERR2762141	
ERR2762147	SAMEA4397666	ERX2775100	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762147/ERR2762147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762147/ERR2762147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762147/BNA_ABDOSW_8_1_C7T1BACXX.IND42_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762147/BNA_ABDOSW_8_2_C7T1BACXX.IND42_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/007/ERR2762147	
ERR2762149	SAMEA4397772	ERX2775102	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/009/ERR2762149/ERR2762149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/009/ERR2762149/ERR2762149_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762149/BNA_ABEOSW_2_1_C7C9DACXX.IND44_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762149/BNA_ABEOSW_2_2_C7C9DACXX.IND44_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/009/ERR2762149	
ERR2762151	SAMEA4397815	ERX2775104	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762151/ERR2762151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762151/ERR2762151_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762151/BNA_ABFOSW_2_1_C7RRDACXX.IND45_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762151/BNA_ABFOSW_2_2_C7RRDACXX.IND45_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/001/ERR2762151	
ERR2762180	SAMEA4398315	ERX2775133	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762180/ERR2762180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762180/ERR2762180_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762180/BNA_ABVAOSW_6_1_C7AD3ACXX.IND22_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762180/BNA_ABVAOSW_6_2_C7AD3ACXX.IND22_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/000/ERR2762180	
ERR2762183	SAMEA4398432	ERX2775136	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/003/ERR2762183/ERR2762183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/003/ERR2762183/ERR2762183_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762183/BNA_ABXAOSW_6_1_C7AD3ACXX.IND24_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762183/BNA_ABXAOSW_6_2_C7AD3ACXX.IND24_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/003/ERR2762183	
ERR2762188	SAMEA4398387	ERX2775141	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762188/ERR2762188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762188/ERR2762188_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762188/BNA_ACAOSW_2_1_C7RD6ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762188/BNA_ACAOSW_2_2_C7RD6ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/008/ERR2762188	
ERR2762107	SAMEA4396988	ERX2775060	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762107/ERR2762107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762107/ERR2762107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762107/BNA_AADOSW_6_1_C7ALHACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762107/BNA_AADOSW_6_2_C7ALHACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/007/ERR2762107	
ERR2762115	SAMEA4397051	ERX2775068	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762115/ERR2762115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762115/ERR2762115_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762115/BNA_AAHOSW_8_1_C7RNHACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762115/BNA_AAHOSW_8_2_C7RNHACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/005/ERR2762115	
ERR2762117	SAMEA4397174	ERX2775070	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762117/ERR2762117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762117/ERR2762117_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762117/BNA_AAIOSW_6_1_C7ALHACXX.IND13_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762117/BNA_AAIOSW_6_2_C7ALHACXX.IND13_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/007/ERR2762117	
ERR2762118	SAMEA4397215	ERX2775071	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762118/ERR2762118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762118/ERR2762118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762118/BNA_AAKOSW_2_1_C7T4MACXX.IND14_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762118/BNA_AAKOSW_2_2_C7T4MACXX.IND14_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/008/ERR2762118	
ERR2762121	SAMEA4397118	ERX2775074	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762121/ERR2762121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762121/ERR2762121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762121/BNA_AALOSW_3_1_C7T4MACXX.IND32_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762121/BNA_AALOSW_3_2_C7T4MACXX.IND32_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/001/ERR2762121	
ERR2762128	SAMEA4397330	ERX2775081	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762128/ERR2762128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762128/ERR2762128_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762128/BNA_AAQOSW_7_1_C7T4MACXX.IND27_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762128/BNA_AAQOSW_7_2_C7T4MACXX.IND27_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/008/ERR2762128	
ERR2762139	SAMEA4397627	ERX2775092	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/009/ERR2762139/ERR2762139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/009/ERR2762139/ERR2762139_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762139/BNA_AAXOSW_8_1_C7ALHACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762139/BNA_AAXOSW_8_2_C7ALHACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/009/ERR2762139	
ERR2762157	SAMEA4397948	ERX2775110	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762157/ERR2762157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/007/ERR2762157/ERR2762157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762157/BNA_ABIOSW_5_1_C7ANJACXX.IND48_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762157/BNA_ABIOSW_5_2_C7ANJACXX.IND48_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/007/ERR2762157	
ERR2762160	SAMEA4398083	ERX2775113	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762160/ERR2762160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762160/ERR2762160_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762160/BNA_ABKOSW_4_1_C7AD3ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762160/BNA_ABKOSW_4_2_C7AD3ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/000/ERR2762160	
ERR2762168	SAMEA4398168	ERX2775121	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762168/ERR2762168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762168/ERR2762168_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762168/BNA_ABNOSW_6_1_C7ANJACXX.IND34_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762168/BNA_ABNOSW_6_2_C7ANJACXX.IND34_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/008/ERR2762168	
ERR2762181	SAMEA4398315	ERX2775134	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762181/ERR2762181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762181/ERR2762181_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762181/BNA_ABVOSW_4_1_C7AD3ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762181/BNA_ABVOSW_4_2_C7AD3ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/001/ERR2762181	
ERR2762185	SAMEA4398432	ERX2775138	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762185/ERR2762185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762185/ERR2762185_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762185/BNA_ABXOSW_1_1_C7RD6ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762185/BNA_ABXOSW_1_2_C7RD6ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/005/ERR2762185	
ERR2762100	SAMEA4396515	ERX2775053	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762100/ERR2762100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762100/ERR2762100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762100/BNA_AAAOSW_1_1_C7RNHACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762100/BNA_AAAOSW_1_2_C7RNHACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/000/ERR2762100	
ERR2762101	SAMEA4396515	ERX2775054	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762101/ERR2762101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/001/ERR2762101/ERR2762101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762101/BNA_AAAOSW_6_1_C7ALHACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762101/BNA_AAAOSW_6_2_C7ALHACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/001/ERR2762101	
ERR2762106	SAMEA4396988	ERX2775059	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762106/ERR2762106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762106/ERR2762106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762106/BNA_AADOSW_4_1_C7RNHACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762106/BNA_AADOSW_4_2_C7RNHACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/006/ERR2762106	
ERR2762129	SAMEA4397330	ERX2775082	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/009/ERR2762129/ERR2762129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/009/ERR2762129/ERR2762129_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762129/BNA_AAQOSW_8_1_C7ALHACXX.IND27_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762129/BNA_AAQOSW_8_2_C7ALHACXX.IND27_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/009/ERR2762129	
ERR2762135	SAMEA4397489	ERX2775088	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762135/ERR2762135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762135/ERR2762135_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762135/BNA_AATOSW_2_1_C7T1BACXX.IND41b_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762135/BNA_AATOSW_2_2_C7T1BACXX.IND41b_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/005/ERR2762135	
ERR2762145	SAMEA4397747	ERX2775098	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762145/ERR2762145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762145/ERR2762145_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762145/BNA_ABCOSW_7_1_C7T1BACXX.IND30_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762145/BNA_ABCOSW_7_2_C7T1BACXX.IND30_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/005/ERR2762145	
ERR2762150	SAMEA4397815	ERX2775103	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762150/ERR2762150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/000/ERR2762150/ERR2762150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762150/BNA_ABFAOSW_8_1_C7ALHACXX.IND28_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762150/BNA_ABFAOSW_8_2_C7ALHACXX.IND28_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/000/ERR2762150	
ERR2762154	SAMEA4397920	ERX2775107	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/004/ERR2762154/ERR2762154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/004/ERR2762154/ERR2762154_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762154/BNA_ABGOSW_4_1_C7ANJACXX.IND47_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762154/BNA_ABGOSW_4_2_C7ANJACXX.IND47_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/004/ERR2762154	
ERR2762156	SAMEA4397859	ERX2775109	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762156/ERR2762156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762156/ERR2762156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762156/BNA_ABHOSW_5_1_C7ANJACXX.IND46_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762156/BNA_ABHOSW_5_2_C7ANJACXX.IND46_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/006/ERR2762156	
ERR2762158	SAMEA4397948	ERX2775111	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762158/ERR2762158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/008/ERR2762158/ERR2762158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762158/BNA_ABIOSW_5_1_C7RRDACXX.IND48_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762158/BNA_ABIOSW_5_2_C7RRDACXX.IND48_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/008/ERR2762158	
ERR2762162	SAMEA4398001	ERX2775115	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/002/ERR2762162/ERR2762162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/002/ERR2762162/ERR2762162_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762162/BNA_ABLOSW_5_1_C7ANJACXX.IND32_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762162/BNA_ABLOSW_5_2_C7ANJACXX.IND32_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/002/ERR2762162	
ERR2762163	SAMEA4398001	ERX2775116	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/003/ERR2762163/ERR2762163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/003/ERR2762163/ERR2762163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762163/BNA_ABLOSW_7_1_C7RRDACXX.IND32_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762163/BNA_ABLOSW_7_2_C7RRDACXX.IND32_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/003/ERR2762163	
ERR2762165	SAMEA4398027	ERX2775118	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762165/ERR2762165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/005/ERR2762165/ERR2762165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762165/BNA_ABMOSW_1_1_C7T48ACXX.IND31_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762165/BNA_ABMOSW_1_2_C7T48ACXX.IND31_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/005/ERR2762165	
ERR2762166	SAMEA4398027	ERX2775119	PRJEB9742	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762166/ERR2762166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR276/006/ERR2762166/ERR2762166_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762166/BNA_ABMOSW_5_1_C7ANJACXX.IND31_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR276/ERR2762166/BNA_ABMOSW_5_2_C7ANJACXX.IND31_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR276/006/ERR2762166	
